,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueTotalExperience
6778,0.2710422536018284,-1.4104063711351174,0.08731958318246993,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.23677989255355328,0.792935614235006
586,0.935300855272,-1.069536311920815,2.3017153220120745,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.7910440749115185,0.13568920258527706
9176,-0.725345648903429,1.3165541025793015,0.08731958318246993,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.9583726040702614,-1.136320012356594
5304,-0.3932163480683432,-0.3877961934922103,-0.8968563007417989,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.5083179037067431,-0.4399220400635984
1514,-0.06108704723325741,-0.04692613427790793,0.5794075251446044,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.15406361622046094,1.0903208727381155
4389,-1.0574749497385147,-0.3877961934922103,-0.8968563007417989,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.5239493260059102,-0.3741140977057675
4151,1.2674301561070858,-0.04692613427790793,-0.40476835877966444,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.2771610668264015,1.5668036958859544
1193,0.6031715544369142,1.3165541025793015,-0.40476835877966444,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.6738084076677656,0.12069498787083457
5700,-0.3932163480683432,1.6574241617936039,0.08731958318246993,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-1.248205225867317,-2.554106314799989
9231,1.9316887577772575,1.3165541025793015,2.3017153220120745,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,2.136649011164816,0.5446980595181249
5631,0.2710422536018284,-1.069536311920815,0.08731958318246993,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,0.280417613138728,1.0636644910235509
9000,-0.3932163480683432,1.9982942210079062,-0.8968563007417989,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.8880312037240096,-1.8185567818637272
7719,0.2710422536018284,-1.4104063711351174,0.5794075251446044,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.03221083284461317,0.5396999879466441
7652,0.935300855272,-0.7286662527065126,1.0714954671067387,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,0.645802109381758,1.0919868965952757
5433,-0.06108704723325741,-0.04692613427790793,0.33336355416353713,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,0.3155883133118539,0.18733594215724564
7123,0.2710422536018284,-0.04692613427790793,0.33336355416353713,2.318237422292646,1.3276234001468374,2.078429878367123,-0.21043903299552771,0.324706642986368,0.780440435306304
4291,0.6031715544369142,-0.3877961934922103,-0.15872438779859727,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,0.4158899397315091,0.26397303958661833
1837,-0.725345648903429,-0.7286662527065126,-0.8968563007417989,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.6222970246381696,-0.2799837497762119
4035,-1.0574749497385147,-1.069536311920815,-0.6508123297607317,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.0182930562170684,-0.7922860858529969
8840,0.2710422536018284,-1.069536311920815,0.33336355416353713,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.12931386424677976,-0.05257149327383416
8107,0.935300855272,0.29394392493639443,1.0714954671067387,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.8535697641081867,0.44723566387424873
8955,-0.725345648903429,2.339164280222209,-0.6508123297607317,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.006569489492693,-0.7789578949957147
770,0.6031715544369142,0.29394392493639443,0.33336355416353713,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.517494184676095,-0.8464318612107058
1493,0.6031715544369142,1.3165541025793015,0.33336355416353713,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.5324742977127968,0.6288322643047188
7974,-1.7217335514086864,1.3165541025793015,-1.3889442427039331,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.3354806670376667,-0.6465089983514727
4363,0.2710422536018284,-0.3877961934922103,-0.15872438779859727,2.318237422292646,1.3276234001468374,2.078429878367123,12.066690141981745,1.1349353654931937,-0.12087847141740549
2702,0.6031715544369142,-1.069536311920815,0.08731958318246993,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.1813606539491655,-0.15003388891771033
9384,0.6031715544369142,0.6348139841506968,-0.6508123297607317,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.532416346417959,-0.5690388889935198
5966,-1.7217335514086864,-0.3877961934922103,-1.142900271722866,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,-2.128775348720395,-1.8327179846495893
5977,1.9316887577772575,0.29394392493639443,1.8096273800499403,2.318237422292646,1.3276234001468374,2.078429878367123,-0.21043903299552771,2.0115976327714797,1.0853228011666345
4500,-1.3896042505736006,-0.04692613427790793,-1.142900271722866,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.7838217217295625,0.06071812901306463
2153,-0.3932163480683432,2.339164280222209,-0.8968563007417989,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.8971495333985237,-0.8589270401394079
9610,1.5995594569421716,0.29394392493639443,1.5635834090688732,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,1.9497232528372768,0.430575425302646
4769,1.2674301561070858,0.9756840433649991,2.0556713510310076,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.9043718865804797,0.07737836758466739
7495,-1.0574749497385147,-0.3877961934922103,-1.3889442427039331,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-1.0443454267156802,0.28813038551544234
6880,0.2710422536018284,0.9756840433649991,-0.6508123297607317,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.9779118819442202,-1.7860693166491017
8092,-1.3896042505736006,0.29394392493639443,-1.3889442427039331,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.4455519323943014,-0.06256763641679582
757,2.595947359447429,3.702644517079418,2.793803263974209,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,1.6423052809536578,-0.8022822289959585
5773,0.6031715544369142,0.9756840433649991,1.0714954671067387,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,0.41914648604383564,-0.3482907279197832
9403,0.2710422536018284,-1.069536311920815,1.8096273800499403,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.058972463900527995,0.28146629008680124
9204,-2.053862852243772,-0.3877961934922103,-1.6349882136850005,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.9164485291567088,-1.1746385610712802
9459,-0.725345648903429,-0.3877961934922103,1.0714954671067387,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.12209151106482376,0.03322873536992007
1005,0.6031715544369142,0.6348139841506968,1.5635834090688732,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.8659446400950274,0.352272304016113
2711,-1.0574749497385147,0.29394392493639443,-0.40476835877966444,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.7037106824463314,0.5680223935183688
3513,0.935300855272,-0.7286662527065126,0.8254514961256715,2.318237422292646,1.3276234001468374,2.078429878367123,-0.21043903299552771,0.3865810229205709,0.545531071446705
1249,0.935300855272,0.6348139841506968,-0.40476835877966444,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.4242990088487202,-0.4982328750642081
549,-0.06108704723325741,-0.04692613427790793,-0.15872438779859727,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.49013919565255265,0.5297038448036824
4080,-0.3932163480683432,-0.7286662527065126,-0.40476835877966444,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,-0.6952436620342826,0.8187589840209903
7194,-0.3932163480683432,0.6348139841506968,0.5794075251446044,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.3708916493265661,-1.4895170700745726
5406,1.2674301561070858,-1.069536311920815,1.3175394380878058,2.318237422292646,1.3276234001468374,2.078429878367123,-0.21043903299552771,1.3374925461199003,1.3952032385984459
7387,-0.725345648903429,-0.7286662527065126,0.08731958318246993,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.02249914520247153,0.29729351672982385
3958,0.2710422536018284,1.6574241617936039,1.0714954671067387,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.7526168284260661,0.473059033660233
2119,-0.3932163480683432,-0.3877961934922103,-0.40476835877966444,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.7375787640945266,-0.8830843860682319
9824,0.2710422536018284,1.6574241617936039,0.33336355416353713,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.3806612882635455,-0.8097793363531798
1081,-0.06108704723325741,0.9756840433649991,-0.15872438779859727,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.4425356681977484,-1.336242875215827
3171,-1.0574749497385147,1.3165541025793015,-0.6508123297607317,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-1.183725608883253,-0.2883138690620133
6990,1.9316887577772575,0.29394392493639443,1.5635834090688732,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,1.7211137017119584,1.0894878608095353
7251,0.935300855272,-0.3877961934922103,0.8254514961256715,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.9532200812653767,0.49388433187473646
5638,1.2674301561070858,0.9756840433649991,1.5635834090688732,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,1.4273732243401107,0.44223759230276793
4449,-0.3932163480683432,-0.3877961934922103,0.08731958318246993,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.0015992975087443493,0.20816124037174907
1327,0.935300855272,-1.069536311920815,-0.15872438779859727,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.639289016757105,0.33477905351593007
5465,-1.7217335514086864,-0.3877961934922103,-1.142900271722866,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.6415960203963549,-1.6961040283624467
9511,-0.06108704723325741,-1.069536311920815,0.5794075251446044,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.19894600403572846,-0.05173848134525402
845,-1.3896042505736006,-1.4104063711351174,-1.142900271722866,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.4286178915702037,-0.10921630441728356
478,-1.3896042505736006,-0.7286662527065126,-0.8968563007417989,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.8215976589525495,0.2281535266576724
9268,0.935300855272,-1.069536311920815,0.5794075251446044,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.2993055817502215,0.34394218473031163
2385,0.935300855272,-0.7286662527065126,1.0714954671067387,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.7695508692501638,0.015735484869737165
4354,-1.0574749497385147,-0.3877961934922103,0.33336355416353713,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.1361800327232867,-0.5148931136358108
3380,-1.3896042505736006,1.3165541025793015,-1.3889442427039331,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.9275207866186188,-2.1334352908670193
5670,-1.3896042505736006,-1.069536311920815,-0.40476835877966444,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.858070977650606,0.5072125227320187
4750,0.6031715544369142,0.6348139841506968,0.33336355416353713,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.7780178896622126,0.5638573338754681
83,0.935300855272,0.6348139841506968,0.08731958318246993,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.9597331738900297,0.19483304951446687
7330,0.2710422536018284,-1.069536311920815,-0.6508123297607317,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.07330126767476447,1.6384427217438464
219,-1.7217335514086864,-1.4104063711351174,-0.8968563007417989,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.3967037377094043,-0.558209733921978
1991,1.5995594569421716,1.9982942210079062,1.3175394380878058,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,1.6149502919301155,-0.029247159273590295
3040,-0.06108704723325741,3.0209043986508135,0.08731958318246993,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.6639808174359484,-1.257939753929294
205,-0.725345648903429,-0.04692613427790793,-0.15872438779859727,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.758420660493416,-1.35456913764459
4967,-0.06108704723325741,1.3165541025793015,0.33336355416353713,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.01728867110274918,0.7329587553772361
2589,1.5995594569421716,-1.069536311920815,1.8096273800499403,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,1.4684057078754245,0.6513235863763825
5341,-1.3896042505736006,0.29394392493639443,-0.8968563007417989,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,-1.3133361521138467,-0.3574538591341647
5154,0.2710422536018284,-0.7286662527065126,0.5794075251446044,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.7207026745652668,-0.2366671294900447
3931,0.2710422536018284,-1.7512764303494197,-0.40476835877966444,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.2980029632252909,1.0495032882376887
1834,1.2674301561070858,0.29394392493639443,0.5794075251446044,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.8060241879482203,-0.05923558870247527
3053,-0.725345648903429,-0.3877961934922103,-0.40476835877966444,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.6776583119477196,0.3747636260877767
9090,-1.0574749497385147,-1.4104063711351174,-0.15872438779859727,2.318237422292646,1.3276234001468374,2.078429878367123,-0.21043903299552771,-0.9160375020100172,-0.38910831242021
2799,0.6031715544369142,-1.069536311920815,0.33336355416353713,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.7291696949773155,-0.11754642370308493
499,0.935300855272,-0.04692613427790793,0.33336355416353713,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.06998677006760022,-0.528221304493093
3643,-0.3932163480683432,-0.04692613427790793,0.08731958318246993,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.023150454464936826,1.3677138449553015
7947,-0.725345648903429,0.29394392493639443,-0.6508123297607317,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.20936695223517315,0.35560435173043353
6917,1.2674301561070858,-0.04692613427790793,0.8254514961256715,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,1.4872936764869178,0.7162985168056334
4816,-1.0574749497385147,-1.069536311920815,-0.8968563007417989,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.6704939100606013,-0.43409095656353747
8385,1.5995594569421716,0.29394392493639443,1.3175394380878058,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,1.0372389761233998,0.7762753756634033
139,-1.0574749497385147,-0.7286662527065126,-0.8968563007417989,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-1.3810723154102371,-1.6911059567909659
6660,-1.0574749497385147,0.9756840433649991,-1.3889442427039331,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.5653928366879153,-1.1538132628567768
1942,0.2710422536018284,0.9756840433649991,-0.15872438779859727,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.19705002754317033,-0.2541603799902276
3861,0.2710422536018284,1.3165541025793015,1.0714954671067387,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.23997848757104198,-1.3978857579307573
430,1.5995594569421716,-0.7286662527065126,2.0556713510310076,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,1.3427030202196226,1.3610497495266602
1323,1.5995594569421716,-0.7286662527065126,1.8096273800499403,2.318237422292646,1.3276234001468374,2.078429878367123,-0.21043903299552771,0.9343321126538833,-1.4695247837886491
5356,-2.053862852243772,-1.069536311920815,-1.6349882136850005,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.8317783250362207,-0.8089463244245996
8781,-0.725345648903429,-0.04692613427790793,-0.8968563007417989,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.9017086982357807,0.11403089244219347
8592,-0.06108704723325741,0.6348139841506968,0.33336355416353713,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.34288535104055845,-0.8730882429252702
1313,-0.725345648903429,-1.069536311920815,-0.15872438779859727,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.400611593284196,-0.6090234615653665
1690,0.935300855272,-1.4104063711351174,2.3017153220120745,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,1.615601601192581,1.7950489643169123
1472,-0.06108704723325741,-0.3877961934922103,0.08731958318246993,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,0.2823715409261239,0.22148943122903128
9148,3.2602059611176006,0.29394392493639443,1.8096273800499403,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,2.431040797799129,0.12152799979941471
2768,1.2674301561070858,-1.069536311920815,0.33336355416353713,0.7195032167199376,-0.7532256511066304,2.078429878367123,3.881937358663563,2.3900083142638153,2.5014430797528693
5383,-1.0574749497385147,3.361774457865116,-0.40476835877966444,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.577767712674756,-2.3316921298690922
9708,-0.725345648903429,1.6574241617936039,-0.6508123297607317,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.12339412958975433,-0.8614260759251483
9150,-0.725345648903429,-1.069536311920815,-0.8968563007417989,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.9271097594719272,0.3747636260877767
6680,0.935300855272,-0.3877961934922103,1.0714954671067387,2.318237422292646,1.3276234001468374,2.078429878367123,-0.21043903299552771,0.838589651071485,0.7454539343059382
361,2.595947359447429,-1.069536311920815,2.3017153220120745,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,2.3678637993399954,3.306965614689863
5169,-1.0574749497385147,-0.7286662527065126,-0.6508123297607317,0.7195032167199376,-0.7532256511066304,2.078429878367123,3.881937358663563,0.3650878172592162,0.4355734968741268
9481,0.6031715544369142,0.29394392493639443,0.08731958318246993,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.40351506374466856,-0.1650281036321528
2547,0.2710422536018284,-1.069536311920815,-0.40476835877966444,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,-0.21197218928503433,0.6063409422330551
3715,-0.06108704723325741,-0.04692613427790793,-0.15872438779859727,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.3493984436652114,-0.30080904799071534
8807,-0.3932163480683432,-1.069536311920815,0.08731958318246993,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.10385485171579552,0.925384510879248
9455,-1.3896042505736006,0.6348139841506968,-1.3889442427039331,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.092542312138112,-1.3337438394300867
1777,0.935300855272,1.6574241617936039,1.5635834090688732,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.6477560371691539,0.5338689044465831
2073,0.6031715544369142,0.29394392493639443,0.08731958318246993,0.7195032167199376,-0.7532256511066304,2.078429878367123,3.881937358663563,1.7041796608878608,1.4293567276702317
8801,-0.3932163480683432,-0.3877961934922103,0.08731958318246993,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,0.41133077489425207,1.0086857037372619
6358,0.6031715544369142,0.29394392493639443,0.33336355416353713,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.665992696518182,0.29895954058698415
699,-0.06108704723325741,-0.3877961934922103,0.5794075251446044,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.9062678630730377,-1.2987573384297209
7508,0.2710422536018284,-1.069536311920815,0.5794075251446044,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,0.20421442943028859,-0.11504738791734452
9270,-0.3932163480683432,1.9982942210079062,-0.40476835877966444,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.7571180419684854,-1.6927719806481263
1380,-0.3932163480683432,-0.7286662527065126,-0.15872438779859727,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.39629271056271254,0.34644122051605203
4593,-1.3896042505736006,-1.069536311920815,-1.142900271722866,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-1.1446470531353354,-0.057569564845314995
7528,-1.0574749497385147,0.6348139841506968,-0.8968563007417989,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.9694448615321714,-0.4515842070637203
6356,-0.725345648903429,-1.069536311920815,-0.40476835877966444,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-0.510271831494139,0.06988126022744615
8804,2.263818058612343,0.29394392493639443,1.0714954671067387,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,2.2167600504480474,2.4464642924665805
3684,0.2710422536018284,0.6348139841506968,1.0714954671067387,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.03813056750163859,-0.2524943561330673
4426,-1.3896042505736006,-0.04692613427790793,-1.3889442427039331,-0.8792309888527712,-0.7532256511066304,-0.48113242135723605,-0.21043903299552771,-1.3589278004864171,-1.0630149626415417
1189,-0.725345648903429,-0.04692613427790793,-1.142900271722866,0.7195032167199376,-0.7532256511066304,2.078429878367123,-0.21043903299552771,-0.41778591622406724,1.0961519562381763
6489,3.2602059611176006,-0.3877961934922103,3.5319351769174108,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,1.7784289168089042,0.3422761608731513
8134,0.6031715544369142,-0.3877961934922103,0.33336355416353713,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.5487570292744292,0.6046749183758948
2682,0.6031715544369142,-0.7286662527065126,-0.15872438779859727,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,0.8822273716566597,0.6379953955191003
131,-0.06108704723325741,-1.069536311920815,1.0714954671067387,0.7195032167199376,1.3276234001468374,-0.48113242135723605,-0.21043903299552771,-0.07454593490485728,0.007405365583935785
